filename,width,height,class,xmin,ymin,xmax,ymax
2645.jpg,256,256,pepperbell_healthy,11,2,237,254
208.JPG,256,256,apple_black_rot,10,4,256,199
494.JPG,256,256,apple_healthy,44,29,205,242
2748.jpg,256,256,pepperbell_healthy,17,5,232,238
1147.JPG,256,256,grape_black_rot,11,25,241,244
2323.jpg,256,256,pepperbell_bacterial,16,3,244,239
545.JPG,256,256,apple_healthy,37,17,223,228
2501.jpg,256,256,pepperbell_healthy,11,14,252,254
1193.JPG,256,256,grape_black_rot,13,13,241,245
1261.JPG,256,256,grape_black_rot,9,6,235,256
76.JPG,256,256,apple_black_rot,26,17,230,218
309.JPG,256,256,apple_black_rot,9,5,229,208
1977.jpg,256,256,pepperbell_bacterial,21,5,243,256
1811.jpg,256,256,grape_healthy,22,14,237,240
2755.jpg,256,256,pepperbell_healthy,42,11,232,223
1257.JPG,256,256,grape_black_rot,27,14,248,233
1115.JPG,256,256,grape_black_rot,19,31,232,247
1482.jpg,256,256,grape_healthy,10,9,237,247
1683.jpg,256,256,grape_healthy,21,17,222,246
2287.jpg,256,256,pepperbell_bacterial,35,20,242,248
765.JPG,256,256,apple_healthy,38,9,256,241
1007.JPG,256,256,grape_black_rot,18,5,245,235
1718.jpg,256,256,grape_healthy,4,2,244,244
1906.jpg,256,256,grape_healthy,19,28,249,236
2494.jpg,256,256,pepperbell_healthy,18,1,219,254
2773.jpg,256,256,pepperbell_healthy,37,9,218,256
399.JPG,256,256,apple_black_rot,8,4,244,177
1385.JPG,256,256,grape_black_rot,33,24,241,230
968.JPG,256,256,grape_black_rot,18,9,245,256
2569.jpg,256,256,pepperbell_healthy,19,3,238,233
922.JPG,256,256,apple_healthy,29,16,221,239
258.JPG,256,256,apple_black_rot,12,5,251,189
1760.jpg,256,256,grape_healthy,21,15,238,233
2371.jpg,256,256,pepperbell_bacterial,17,4,252,256
190.JPG,256,256,apple_black_rot,32,3,250,222
2179.jpg,256,256,pepperbell_bacterial,13,11,252,248
1288.JPG,256,256,grape_black_rot,19,16,234,226
714.JPG,256,256,apple_healthy,22,9,245,216
882.JPG,256,256,apple_healthy,42,9,240,227
1967.jpg,256,256,pepperbell_bacterial,13,6,242,256
1200.JPG,256,256,grape_black_rot,17,15,232,238
1786.jpg,256,256,grape_healthy,6,1,250,254
916.JPG,256,256,apple_healthy,24,15,220,235
532.JPG,256,256,apple_healthy,23,19,242,235
1416.JPG,256,256,grape_black_rot,21,6,237,235
1856.jpg,256,256,grape_healthy,8,21,224,244
259.JPG,256,256,apple_black_rot,26,15,250,195
288.JPG,256,256,apple_black_rot,9,5,248,225
975.JPG,256,256,grape_black_rot,20,12,236,231
1138.JPG,256,256,grape_black_rot,17,15,238,241
855.JPG,256,256,apple_healthy,16,17,243,250
701.JPG,256,256,apple_healthy,9,9,220,245
47.JPG,256,256,apple_black_rot,26,12,230,222
2879.jpg,256,256,pepperbell_healthy,15,9,233,256
1868.jpg,256,256,grape_healthy,21,7,247,256
2741.jpg,256,256,pepperbell_healthy,9,14,223,246
511.JPG,256,256,apple_healthy,6,33,249,256
718.JPG,256,256,apple_healthy,7,36,235,233
904.JPG,256,256,apple_healthy,35,9,225,212
1661.jpg,256,256,grape_healthy,22,8,233,238
1527.jpg,256,256,grape_healthy,21,15,224,251
2054.jpg,256,256,pepperbell_bacterial,11,4,247,250
1245.JPG,256,256,grape_black_rot,21,11,256,242
2570.jpg,256,256,pepperbell_healthy,25,9,236,233
1315.JPG,256,256,grape_black_rot,31,12,230,227
863.JPG,256,256,apple_healthy,11,5,239,177
651.JPG,256,256,apple_healthy,42,14,227,212
112.JPG,256,256,apple_black_rot,15,15,237,184
134.JPG,256,256,apple_black_rot,9,6,253,210
2040.jpg,256,256,pepperbell_bacterial,6,6,237,253
460.JPG,256,256,apple_black_rot,5,7,207,184
1473.jpg,256,256,grape_healthy,24,16,222,245
2103.jpg,256,256,pepperbell_bacterial,12,1,251,250
2171.jpg,256,256,pepperbell_bacterial,19,4,242,247
2338.jpg,256,256,pepperbell_bacterial,48,7,224,245
1454.jpg,256,256,grape_healthy,8,9,256,236
2331.jpg,256,256,pepperbell_bacterial,8,9,249,232
1486.jpg,256,256,grape_healthy,34,13,229,247
279.JPG,256,256,apple_black_rot,22,14,221,185
422.JPG,256,256,apple_black_rot,22,14,232,190
1383.JPG,256,256,grape_black_rot,10,11,245,240
107.JPG,256,256,apple_black_rot,12,14,238,237
637.JPG,256,256,apple_healthy,13,32,228,256
2223.jpg,256,256,pepperbell_bacterial,13,4,242,245
1122.JPG,256,256,grape_black_rot,22,20,244,222
2624.jpg,256,256,pepperbell_healthy,6,21,239,236
195.JPG,256,256,apple_black_rot,22,7,249,178
2630.jpg,256,256,pepperbell_healthy,25,14,237,256
1000.JPG,256,256,grape_black_rot,22,9,246,221
653.JPG,256,256,apple_healthy,28,9,231,246
2610.jpg,256,256,pepperbell_healthy,6,5,239,234
2579.jpg,256,256,pepperbell_healthy,31,7,226,250
2566.jpg,256,256,pepperbell_healthy,8,7,246,256
1984.jpg,256,256,pepperbell_bacterial,12,1,239,246
261.JPG,256,256,apple_black_rot,14,12,242,191
1435.JPG,256,256,grape_black_rot,19,10,240,243
362.JPG,256,256,apple_black_rot,14,6,247,191
91.JPG,256,256,apple_black_rot,16,6,241,174
1956.jpg,256,256,pepperbell_bacterial,20,6,247,251
2061.jpg,256,256,pepperbell_bacterial,54,11,233,256
2442.jpg,256,256,pepperbell_healthy,7,6,251,244
1939.jpg,256,256,pepperbell_bacterial,19,7,233,247
771.JPG,256,256,apple_healthy,24,15,239,222
869.JPG,256,256,apple_healthy,9,6,224,214
1789.jpg,256,256,grape_healthy,24,24,239,252
1981.jpg,256,256,pepperbell_bacterial,18,5,237,243
796.JPG,256,256,apple_healthy,33,24,220,200
778.JPG,256,256,apple_healthy,31,8,237,252
2814.jpg,256,256,pepperbell_healthy,11,21,242,256
1431.JPG,256,256,grape_black_rot,10,14,246,242
97.JPG,256,256,apple_black_rot,15,4,256,195
1503.jpg,256,256,grape_healthy,31,27,231,247
2810.jpg,256,256,pepperbell_healthy,21,13,228,256
1869.jpg,256,256,grape_healthy,27,5,240,236
837.JPG,256,256,apple_healthy,40,24,227,255
126.JPG,256,256,apple_black_rot,21,12,232,188
1953.jpg,256,256,pepperbell_bacterial,23,6,194,250
829.JPG,256,256,apple_healthy,12,14,242,241
2661.jpg,256,256,pepperbell_healthy,17,6,229,248
2671.jpg,256,256,pepperbell_healthy,14,4,235,256
2345.jpg,256,256,pepperbell_bacterial,32,7,248,231
14.JPG,256,256,apple_black_rot,13,9,244,213
1207.JPG,256,256,grape_black_rot,14,20,236,246
853.JPG,256,256,apple_healthy,11,18,233,252
1700.jpg,256,256,grape_healthy,14,16,235,224
1542.jpg,256,256,grape_healthy,28,19,225,241
1662.jpg,256,256,grape_healthy,7,1,229,255
2738.jpg,256,256,pepperbell_healthy,21,3,249,243
489.JPG,256,256,apple_healthy,15,16,236,242
2732.jpg,256,256,pepperbell_healthy,24,9,252,233
1778.jpg,256,256,grape_healthy,13,9,249,254
389.JPG,256,256,apple_black_rot,13,12,228,220
191.JPG,256,256,apple_black_rot,10,9,248,222
1221.JPG,256,256,grape_black_rot,21,19,241,236
1959.jpg,256,256,pepperbell_bacterial,24,15,249,247
921.JPG,256,256,apple_healthy,70,20,215,238
2776.jpg,256,256,pepperbell_healthy,8,4,215,256
368.JPG,256,256,apple_black_rot,16,5,242,181
678.JPG,256,256,apple_healthy,29,22,247,244
2479.jpg,256,256,pepperbell_healthy,7,4,244,251
1601.jpg,256,256,grape_healthy,26,14,221,239
2713.jpg,256,256,pepperbell_healthy,9,1,241,256
1796.jpg,256,256,grape_healthy,37,14,238,244
1381.JPG,256,256,grape_black_rot,22,11,234,218
1942.jpg,256,256,pepperbell_bacterial,17,2,246,217
2581.jpg,256,256,pepperbell_healthy,7,2,243,256
193.JPG,256,256,apple_black_rot,47,2,250,181
203.JPG,256,256,apple_black_rot,14,12,237,206
2367.jpg,256,256,pepperbell_bacterial,7,6,249,212
2274.jpg,256,256,pepperbell_bacterial,42,9,245,253
2765.jpg,256,256,pepperbell_healthy,14,3,225,256
377.JPG,256,256,apple_black_rot,36,15,204,234
70.JPG,256,256,apple_black_rot,44,6,250,190
956.JPG,256,256,apple_healthy,33,4,221,241
2739.jpg,256,256,pepperbell_healthy,9,8,225,253
157.JPG,256,256,apple_black_rot,13,8,253,201
1468.jpg,256,256,grape_healthy,18,22,248,245
895.JPG,256,256,apple_healthy,88,11,230,165
716.JPG,256,256,apple_healthy,40,34,214,248
2791.jpg,256,256,pepperbell_healthy,4,14,227,244
685.JPG,256,256,apple_healthy,14,26,248,226
709.JPG,256,256,apple_healthy,34,21,226,184
1021.JPG,256,256,grape_black_rot,21,10,253,239
29.JPG,256,256,apple_black_rot,66,10,245,188
959.JPG,256,256,apple_healthy,12,14,236,255
1109.JPG,256,256,grape_black_rot,18,15,242,237
2302.jpg,256,256,pepperbell_bacterial,31,6,220,236
776.JPG,256,256,apple_healthy,44,12,222,241
1205.JPG,256,256,grape_black_rot,12,25,237,229
95.JPG,256,256,apple_black_rot,18,13,240,213
234.JPG,256,256,apple_black_rot,15,14,241,241
188.JPG,256,256,apple_black_rot,11,13,239,229
1701.jpg,256,256,grape_healthy,18,9,235,231
1105.JPG,256,256,grape_black_rot,12,21,249,244
987.JPG,256,256,grape_black_rot,27,2,232,232
772.JPG,256,256,apple_healthy,52,32,196,228
2497.jpg,256,256,pepperbell_healthy,4,5,247,254
1666.jpg,256,256,grape_healthy,24,17,241,242
2857.jpg,256,256,pepperbell_healthy,9,7,244,239
749.JPG,256,256,apple_healthy,41,9,231,256
2652.jpg,256,256,pepperbell_healthy,12,6,246,236
2178.jpg,256,256,pepperbell_bacterial,19,1,233,249
436.JPG,256,256,apple_black_rot,18,8,247,210
2842.jpg,256,256,pepperbell_healthy,16,22,234,256
681.JPG,256,256,apple_healthy,21,7,232,256
888.JPG,256,256,apple_healthy,29,9,231,232
999.JPG,256,256,grape_black_rot,33,16,239,242
1119.JPG,256,256,grape_black_rot,22,31,228,238
2475.jpg,256,256,pepperbell_healthy,11,11,239,244
197.JPG,256,256,apple_black_rot,15,9,246,211
2263.jpg,256,256,pepperbell_bacterial,12,4,241,246
2666.jpg,256,256,pepperbell_healthy,16,13,248,233
612.JPG,256,256,apple_healthy,27,13,222,235
1722.jpg,256,256,grape_healthy,18,6,239,245
1510.jpg,256,256,grape_healthy,20,7,248,242
707.JPG,256,256,apple_healthy,19,1,242,256
212.JPG,256,256,apple_black_rot,20,16,239,240
1821.jpg,256,256,grape_healthy,4,1,251,254
1419.JPG,256,256,grape_black_rot,22,16,224,246
111.JPG,256,256,apple_black_rot,20,8,236,217
1238.JPG,256,256,grape_black_rot,11,10,238,240
538.JPG,256,256,apple_healthy,1,11,207,256
1591.jpg,256,256,grape_healthy,14,11,237,232
1306.JPG,256,256,grape_black_rot,23,11,236,247
1699.jpg,256,256,grape_healthy,26,17,245,244
1157.JPG,256,256,grape_black_rot,16,16,214,230
940.JPG,256,256,apple_healthy,15,14,226,240
1084.JPG,256,256,grape_black_rot,18,19,236,232
383.JPG,256,256,apple_black_rot,14,4,241,189
1160.JPG,256,256,grape_black_rot,21,7,244,234
1123.JPG,256,256,grape_black_rot,25,13,236,226
65.JPG,256,256,apple_black_rot,51,5,253,192
2221.jpg,256,256,pepperbell_bacterial,31,3,247,221
941.JPG,256,256,apple_healthy,12,10,223,185
2247.jpg,256,256,pepperbell_bacterial,11,2,246,256
2295.jpg,256,256,pepperbell_bacterial,11,10,215,250
964.JPG,256,256,grape_black_rot,20,13,256,254
2391.jpg,256,256,pepperbell_bacterial,11,4,249,256
1915.jpg,256,256,grape_healthy,22,19,237,245
75.JPG,256,256,apple_black_rot,24,14,232,229
2397.jpg,256,256,pepperbell_bacterial,9,6,244,246
948.JPG,256,256,apple_healthy,49,44,227,239
1258.JPG,256,256,grape_black_rot,27,6,248,233
2296.jpg,256,256,pepperbell_bacterial,26,6,243,252
810.JPG,256,256,apple_healthy,16,15,229,239
1761.jpg,256,256,grape_healthy,5,8,221,248
2446.jpg,256,256,pepperbell_healthy,34,10,217,250
1943.jpg,256,256,pepperbell_bacterial,16,11,232,230
235.JPG,256,256,apple_black_rot,19,16,228,206
672.JPG,256,256,apple_healthy,39,12,224,237
2234.jpg,256,256,pepperbell_bacterial,7,36,240,249
139.JPG,256,256,apple_black_rot,13,6,251,197
712.JPG,256,256,apple_healthy,32,7,231,211
2192.jpg,256,256,pepperbell_bacterial,23,4,238,256
1600.jpg,256,256,grape_healthy,16,22,237,245
1365.JPG,256,256,grape_black_rot,9,29,247,221
1300.JPG,256,256,grape_black_rot,20,21,247,239
402.JPG,256,256,apple_black_rot,4,3,205,202
88.JPG,256,256,apple_black_rot,3,5,246,215
2629.jpg,256,256,pepperbell_healthy,9,14,231,256
2788.jpg,256,256,pepperbell_healthy,27,4,238,256
264.JPG,256,256,apple_black_rot,19,16,228,232
2078.jpg,256,256,pepperbell_bacterial,35,5,231,254
1979.jpg,256,256,pepperbell_bacterial,10,6,233,222
2828.jpg,256,256,pepperbell_healthy,27,6,244,244
1080.JPG,256,256,grape_black_rot,10,21,245,243
2797.jpg,256,256,pepperbell_healthy,24,16,247,244
2294.jpg,256,256,pepperbell_bacterial,21,7,240,256
2246.jpg,256,256,pepperbell_bacterial,16,8,239,251
1660.jpg,256,256,grape_healthy,9,23,249,244
2434.jpg,256,256,pepperbell_healthy,22,2,230,252
2254.jpg,256,256,pepperbell_bacterial,13,4,242,256
2049.jpg,256,256,pepperbell_bacterial,6,4,252,250
924.JPG,256,256,apple_healthy,59,16,235,242
2753.jpg,256,256,pepperbell_healthy,15,1,254,256
2366.jpg,256,256,pepperbell_bacterial,21,9,243,240
1639.jpg,256,256,grape_healthy,24,12,246,235
2203.jpg,256,256,pepperbell_bacterial,16,6,248,226
2090.jpg,256,256,pepperbell_bacterial,6,4,251,250
2822.jpg,256,256,pepperbell_healthy,11,3,248,223
2668.jpg,256,256,pepperbell_healthy,11,1,236,256
155.JPG,256,256,apple_black_rot,28,19,231,167
2020.jpg,256,256,pepperbell_bacterial,21,8,251,249
2512.jpg,256,256,pepperbell_healthy,5,6,237,221
635.JPG,256,256,apple_healthy,21,24,239,241
2754.jpg,256,256,pepperbell_healthy,17,1,251,256
1131.JPG,256,256,grape_black_rot,24,4,232,237
496.JPG,256,256,apple_healthy,12,23,230,231
1684.jpg,256,256,grape_healthy,18,11,243,242
1687.jpg,256,256,grape_healthy,6,17,252,252
2356.jpg,256,256,pepperbell_bacterial,11,8,216,254
2182.jpg,256,256,pepperbell_bacterial,23,11,240,250
2180.jpg,256,256,pepperbell_bacterial,29,5,235,246
2603.jpg,256,256,pepperbell_healthy,51,4,236,242
499.JPG,256,256,apple_healthy,18,27,254,247
1665.jpg,256,256,grape_healthy,16,8,244,246
2325.jpg,256,256,pepperbell_bacterial,10,2,248,256
425.JPG,256,256,apple_black_rot,11,9,244,225
2320.jpg,256,256,pepperbell_bacterial,8,10,224,245
2160.jpg,256,256,pepperbell_bacterial,34,3,231,236
125.JPG,256,256,apple_black_rot,22,15,232,163
509.JPG,256,256,apple_healthy,13,42,235,256
2704.jpg,256,256,pepperbell_healthy,4,1,239,252
2199.jpg,256,256,pepperbell_bacterial,18,5,251,223
2856.jpg,256,256,pepperbell_healthy,16,5,250,239
996.JPG,256,256,grape_black_rot,23,16,240,234
1765.jpg,256,256,grape_healthy,17,5,236,227
2424.jpg,256,256,pepperbell_healthy,26,16,237,254
332.JPG,256,256,apple_black_rot,24,12,239,198
2435.jpg,256,256,pepperbell_healthy,18,1,237,256
2444.jpg,256,256,pepperbell_healthy,26,6,250,256
2129.jpg,256,256,pepperbell_bacterial,17,4,238,255
1256.JPG,256,256,grape_black_rot,29,4,232,241
72.JPG,256,256,apple_black_rot,17,7,243,184
1250.JPG,256,256,grape_black_rot,31,13,242,237
1596.jpg,256,256,grape_healthy,20,8,248,251
467.JPG,256,256,apple_black_rot,17,19,244,246
1848.jpg,256,256,grape_healthy,19,7,242,249
665.JPG,256,256,apple_healthy,23,4,229,241
2076.jpg,256,256,pepperbell_bacterial,10,6,249,249
547.JPG,256,256,apple_healthy,52,3,226,256
2702.jpg,256,256,pepperbell_healthy,5,6,251,250
797.JPG,256,256,apple_healthy,23,31,216,242
1028.JPG,256,256,grape_black_rot,6,15,251,232
2128.jpg,256,256,pepperbell_bacterial,12,2,256,244
448.JPG,256,256,apple_black_rot,26,13,231,191
487.JPG,256,256,apple_healthy,33,4,234,256
988.JPG,256,256,grape_black_rot,36,28,237,228
1944.jpg,256,256,pepperbell_bacterial,16,6,234,205
2574.jpg,256,256,pepperbell_healthy,39,7,237,256
2270.jpg,256,256,pepperbell_bacterial,39,4,236,239
385.JPG,256,256,apple_black_rot,18,17,239,191
319.JPG,256,256,apple_black_rot,17,16,233,226
1432.JPG,256,256,grape_black_rot,7,4,244,223
715.JPG,256,256,apple_healthy,62,17,226,185
1972.jpg,256,256,pepperbell_bacterial,32,12,234,242
1538.jpg,256,256,grape_healthy,18,8,226,227
1444.jpg,256,256,grape_healthy,22,4,254,241
397.JPG,256,256,apple_black_rot,8,6,249,206
2551.jpg,256,256,pepperbell_healthy,44,6,229,255
1686.jpg,256,256,grape_healthy,8,11,249,233
1926.jpg,256,256,pepperbell_bacterial,3,11,247,247
2454.jpg,256,256,pepperbell_healthy,42,16,236,247
2250.jpg,256,256,pepperbell_bacterial,12,10,235,249
691.JPG,256,256,apple_healthy,17,12,221,241
1907.jpg,256,256,grape_healthy,17,23,246,241
2152.jpg,256,256,pepperbell_bacterial,29,5,251,215
891.JPG,256,256,apple_healthy,42,10,222,201
1721.jpg,256,256,grape_healthy,26,17,232,242
640.JPG,256,256,apple_healthy,32,9,238,245
2328.jpg,256,256,pepperbell_bacterial,6,6,226,221
605.JPG,256,256,apple_healthy,76,9,222,200
364.JPG,256,256,apple_black_rot,8,10,248,238
1401.JPG,256,256,grape_black_rot,9,14,242,256
1638.jpg,256,256,grape_healthy,1,6,232,256
1358.JPG,256,256,grape_black_rot,24,22,244,236
1324.JPG,256,256,grape_black_rot,14,6,239,249
1787.jpg,256,256,grape_healthy,15,7,255,252
2625.jpg,256,256,pepperbell_healthy,26,9,242,256
865.JPG,256,256,apple_healthy,33,7,245,221
468.JPG,256,256,apple_black_rot,9,10,236,176
2870.jpg,256,256,pepperbell_healthy,20,3,231,256
2363.jpg,256,256,pepperbell_bacterial,28,24,232,256
2507.jpg,256,256,pepperbell_healthy,9,10,246,256
2088.jpg,256,256,pepperbell_bacterial,19,3,243,247
1658.jpg,256,256,grape_healthy,26,1,235,253
2281.jpg,256,256,pepperbell_bacterial,9,4,232,256
2697.jpg,256,256,pepperbell_healthy,19,6,256,251
1627.jpg,256,256,grape_healthy,26,18,245,239
2478.jpg,256,256,pepperbell_healthy,12,13,210,234
1841.jpg,256,256,grape_healthy,19,12,251,249
207.JPG,256,256,apple_black_rot,16,8,244,241
1273.JPG,256,256,grape_black_rot,20,11,227,241
1837.jpg,256,256,grape_healthy,3,14,243,242
1239.JPG,256,256,grape_black_rot,27,11,240,234
1753.jpg,256,256,grape_healthy,10,11,219,248
1297.JPG,256,256,grape_black_rot,36,22,242,230
2137.jpg,256,256,pepperbell_bacterial,7,8,246,254
792.JPG,256,256,apple_healthy,36,22,223,181
1450.jpg,256,256,grape_healthy,6,21,251,252
1918.jpg,256,256,grape_healthy,5,15,241,230
1370.JPG,256,256,grape_black_rot,22,27,244,236
2847.jpg,256,256,pepperbell_healthy,9,14,233,256
1961.jpg,256,256,pepperbell_bacterial,25,6,250,245
722.JPG,256,256,apple_healthy,36,25,231,256
1175.JPG,256,256,grape_black_rot,25,13,211,246
1685.jpg,256,256,grape_healthy,10,16,249,245
2763.jpg,256,256,pepperbell_healthy,5,5,246,254
667.JPG,256,256,apple_healthy,15,21,223,183
2383.jpg,256,256,pepperbell_bacterial,9,4,247,253
2834.jpg,256,256,pepperbell_healthy,18,3,224,256
1971.jpg,256,256,pepperbell_bacterial,17,10,256,247
2808.jpg,256,256,pepperbell_healthy,26,5,242,248
2557.jpg,256,256,pepperbell_healthy,21,2,246,256
1350.JPG,256,256,grape_black_rot,21,14,248,246
1041.JPG,256,256,grape_black_rot,21,17,251,242
1513.jpg,256,256,grape_healthy,4,14,241,229
1845.jpg,256,256,grape_healthy,17,2,228,243
446.JPG,256,256,apple_black_rot,24,21,226,232
121.JPG,256,256,apple_black_rot,48,5,249,182
546.JPG,256,256,apple_healthy,42,7,209,177
2277.jpg,256,256,pepperbell_bacterial,7,2,246,256
1957.jpg,256,256,pepperbell_bacterial,7,5,253,245
2057.jpg,256,256,pepperbell_bacterial,18,7,241,244
1290.JPG,256,256,grape_black_rot,25,44,229,231
1523.jpg,256,256,grape_healthy,11,4,244,254
2687.jpg,256,256,pepperbell_healthy,7,4,251,256
1264.JPG,256,256,grape_black_rot,21,14,245,241
2719.jpg,256,256,pepperbell_healthy,20,2,241,256
1540.jpg,256,256,grape_healthy,15,7,251,250
2638.jpg,256,256,pepperbell_healthy,12,1,249,241
1267.JPG,256,256,grape_black_rot,22,7,246,238
228.JPG,256,256,apple_black_rot,27,13,232,188
2351.jpg,256,256,pepperbell_bacterial,6,3,244,221
1547.jpg,256,256,grape_healthy,7,9,231,243
795.JPG,256,256,apple_healthy,45,21,253,256
2172.jpg,256,256,pepperbell_bacterial,28,5,241,256
539.JPG,256,256,apple_healthy,14,9,256,221
482.JPG,256,256,apple_healthy,6,19,250,181
1633.jpg,256,256,grape_healthy,21,27,215,252
16.JPG,256,256,apple_black_rot,22,12,230,195
717.JPG,256,256,apple_healthy,32,9,236,206
862.JPG,256,256,apple_healthy,55,1,223,256
2382.jpg,256,256,pepperbell_bacterial,32,4,243,256
2017.jpg,256,256,pepperbell_bacterial,40,9,237,255
2863.jpg,256,256,pepperbell_healthy,62,8,240,251
2877.jpg,256,256,pepperbell_healthy,13,8,229,251
2188.jpg,256,256,pepperbell_bacterial,12,4,244,246
411.JPG,256,256,apple_black_rot,26,12,237,196
1275.JPG,256,256,grape_black_rot,10,20,219,240
1543.jpg,256,256,grape_healthy,23,11,226,237
520.JPG,256,256,apple_healthy,35,8,236,255
2617.jpg,256,256,pepperbell_healthy,8,2,226,251
2378.jpg,256,256,pepperbell_bacterial,12,6,232,224
1954.jpg,256,256,pepperbell_bacterial,9,10,249,246
1965.jpg,256,256,pepperbell_bacterial,5,13,254,247
1235.JPG,256,256,grape_black_rot,12,13,224,224
1865.jpg,256,256,grape_healthy,6,1,251,244
175.JPG,256,256,apple_black_rot,18,5,228,182
2217.jpg,256,256,pepperbell_bacterial,24,4,228,242
724.JPG,256,256,apple_healthy,21,12,226,227
1810.jpg,256,256,grape_healthy,19,8,239,245
2659.jpg,256,256,pepperbell_healthy,18,7,255,246
2750.jpg,256,256,pepperbell_healthy,26,7,236,256
1102.JPG,256,256,grape_black_rot,11,3,243,241
1715.jpg,256,256,grape_healthy,29,5,252,234
2587.jpg,256,256,pepperbell_healthy,11,2,251,249
2245.jpg,256,256,pepperbell_bacterial,24,3,239,219
1237.JPG,256,256,grape_black_rot,8,9,230,236
28.JPG,256,256,apple_black_rot,25,16,219,202
149.JPG,256,256,apple_black_rot,23,15,237,194
1534.jpg,256,256,grape_healthy,31,7,240,231
17.JPG,256,256,apple_black_rot,21,17,236,218
2266.jpg,256,256,pepperbell_bacterial,52,16,234,243
2746.jpg,256,256,pepperbell_healthy,16,1,246,256
1139.JPG,256,256,grape_black_rot,21,5,250,239
1330.JPG,256,256,grape_black_rot,36,7,238,222
474.JPG,256,256,apple_black_rot,20,15,233,220
696.JPG,256,256,apple_healthy,29,17,239,240
1835.jpg,256,256,grape_healthy,29,8,238,244
2082.jpg,256,256,pepperbell_bacterial,7,6,241,255
860.JPG,256,256,apple_healthy,88,1,225,256
2402.jpg,256,256,pepperbell_healthy,6,10,241,247
982.JPG,256,256,grape_black_rot,31,5,233,234
449.JPG,256,256,apple_black_rot,8,8,243,221
1197.JPG,256,256,grape_black_rot,24,13,246,244
2829.jpg,256,256,pepperbell_healthy,4,9,243,249
2259.jpg,256,256,pepperbell_bacterial,24,3,244,253
542.JPG,256,256,apple_healthy,19,7,254,256
2039.jpg,256,256,pepperbell_bacterial,26,7,246,256
763.JPG,256,256,apple_healthy,40,17,233,171
214.JPG,256,256,apple_black_rot,27,15,237,250
2614.jpg,256,256,pepperbell_healthy,43,1,211,241
2639.jpg,256,256,pepperbell_healthy,33,10,245,248
2872.jpg,256,256,pepperbell_healthy,19,18,245,241
2681.jpg,256,256,pepperbell_healthy,5,47,247,256
1506.jpg,256,256,grape_healthy,26,14,245,249
192.JPG,256,256,apple_black_rot,9,9,251,225
1934.jpg,256,256,pepperbell_bacterial,22,4,244,256
516.JPG,256,256,apple_healthy,36,18,220,208
2640.jpg,256,256,pepperbell_healthy,31,3,242,239
1172.JPG,256,256,grape_black_rot,33,23,248,229
621.JPG,256,256,apple_healthy,19,11,227,223
20.JPG,256,256,apple_black_rot,18,8,244,176
616.JPG,256,256,apple_healthy,35,11,211,244
1428.JPG,256,256,grape_black_rot,17,14,252,247
743.JPG,256,256,apple_healthy,33,14,236,241
321.JPG,256,256,apple_black_rot,23,13,234,209
1860.jpg,256,256,grape_healthy,33,13,241,253
12.JPG,256,256,apple_black_rot,24,17,239,212
1461.jpg,256,256,grape_healthy,12,8,243,251
1441.jpg,256,256,grape_healthy,13,10,237,245
2427.jpg,256,256,pepperbell_healthy,9,3,244,256
1467.jpg,256,256,grape_healthy,7,16,254,237
1966.jpg,256,256,pepperbell_bacterial,4,4,240,246
281.JPG,256,256,apple_black_rot,21,15,242,221
2855.jpg,256,256,pepperbell_healthy,14,6,220,255
766.JPG,256,256,apple_healthy,15,10,234,221
2411.jpg,256,256,pepperbell_healthy,7,8,255,256
728.JPG,256,256,apple_healthy,12,1,230,256
306.JPG,256,256,apple_black_rot,21,7,233,228
2029.jpg,256,256,pepperbell_bacterial,28,10,217,240
1171.JPG,256,256,grape_black_rot,16,29,220,228
444.JPG,256,256,apple_black_rot,15,16,232,219
780.JPG,256,256,apple_healthy,33,17,236,246
1434.JPG,256,256,grape_black_rot,19,21,236,239
827.JPG,256,256,apple_healthy,11,2,214,230
2219.jpg,256,256,pepperbell_bacterial,23,4,249,253
2421.jpg,256,256,pepperbell_healthy,9,1,243,256
2080.jpg,256,256,pepperbell_bacterial,8,6,252,256
2081.jpg,256,256,pepperbell_bacterial,30,4,238,251
2611.jpg,256,256,pepperbell_healthy,24,21,251,242
2725.jpg,256,256,pepperbell_healthy,21,1,243,256
2647.jpg,256,256,pepperbell_healthy,26,7,239,242
1329.JPG,256,256,grape_black_rot,12,6,248,242
2157.jpg,256,256,pepperbell_bacterial,12,4,224,199
1756.jpg,256,256,grape_healthy,11,9,252,250
1731.jpg,256,256,grape_healthy,30,19,234,244
2346.jpg,256,256,pepperbell_bacterial,25,8,247,256
2339.jpg,256,256,pepperbell_bacterial,17,1,236,256
2241.jpg,256,256,pepperbell_bacterial,19,11,213,245
864.JPG,256,256,apple_healthy,30,11,241,225
359.JPG,256,256,apple_black_rot,11,3,247,187
627.JPG,256,256,apple_healthy,22,8,221,204
1152.JPG,256,256,grape_black_rot,25,19,240,244
1357.JPG,256,256,grape_black_rot,14,30,238,231
1550.jpg,256,256,grape_healthy,11,1,236,249
1483.jpg,256,256,grape_healthy,21,26,226,233
1213.JPG,256,256,grape_black_rot,35,17,246,231
981.JPG,256,256,grape_black_rot,24,18,249,241
2095.jpg,256,256,pepperbell_bacterial,31,7,226,256
2374.jpg,256,256,pepperbell_bacterial,1,3,251,246
